ccp_mapping,source_name,pollutant,year,value,units
Waste,Mechanical Biological Treatment - Composting,N2O,2006,6.67632533895925e-4,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Composting,N2O,2007,0.00327238725674056,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Composting,N2O,2008,0.00378750246426951,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Composting,N2O,2009,0.00263244528688925,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Composting,N2O,2010,0.00768818334372708,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Composting,N2O,2011,0.0113715462987071,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Composting,N2O,2012,0.010255301115565899,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Composting,N2O,2013,0.012710225438167001,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Composting,N2O,2014,0.014442708326388701,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Composting,N2O,2015,0.0161732548455937,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Composting,N2O,2016,0.0179075067200062,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Composting,N2O,2017,0.0196355983553844,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Composting,N2O,2018,0.0213286178137744,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,1990,0,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,1995,0.0100726894708948,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,1998,0.0159088735158713,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,1999,0.017815675782536497,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2000,0.019692064511397798,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2001,0.021583666569129998,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2002,0.0234538851104811,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2003,0.0253054393934148,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2004,0.0271939189118136,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2005,0.0290603788258957,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2006,0.030924775189862898,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2007,0.0328282436069832,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2008,0.0313064587268917,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2009,0.0391247421964886,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2010,0.0402682573470715,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2011,0.041396165011132,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2012,0.0439718155820862,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2013,0.0458683703312966,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2014,0.0515206764415073,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2015,0.0491483390886899,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2016,0.051749743734361205,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2017,0.0528008129736252,megatonnes of co2 equivelant
Waste,Total composting (non-household),CH4,2018,0.048576922676271006,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,1990,0,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,1995,0.00720398750958393,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,1998,0.0113780263385512,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,1999,0.0127417713196701,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2000,0.0140837645385517,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2001,0.0154366383302418,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2002,0.0167742186310161,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2003,0.018098450254170298,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2004,0.0194490908057291,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2005,0.0207839829362806,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2006,0.022117399215790003,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2007,0.0234787598277144,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2008,0.022390379281473,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2009,0.0279820156189286,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2010,0.028799857654625602,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2011,0.029606537215961598,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2012,0.031448642504308004,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2013,0.0328050584609434,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2014,0.036847587790966,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2015,0.035150892116231,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2016,0.037011416718815096,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2017,0.0377631414387367,megatonnes of co2 equivelant
Waste,Total composting (non-household),N2O,2018,0.034742215098069004,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,1990,0,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,1995,9.561165448141571e-6,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,1998,1.0525445005705999e-5,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,1999,1.0477334649552e-5,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2000,1.05304219076023e-5,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2001,1.04926952660825e-5,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2002,9.59464290197638e-5,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2003,9.5557724306312e-5,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2004,1.4854326091737799e-4,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2005,3.34081896988765e-4,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2006,3.54431996703874e-4,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2007,3.87903762750008e-4,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2008,4.4852309556007503e-4,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2009,9.70885766992505e-4,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2010,0.00160663557200861,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2011,0.0026000559256140502,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2012,0.00355024559866708,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2013,0.00538522298503785,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2014,0.007770990197382669,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2015,0.010184537223776699,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2016,0.0128779686278199,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2017,0.0138087101031726,megatonnes of co2 equivelant
Waste,Anaerobic Digestion (other),CH4,2018,0.013894901935686899,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,1990,0,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,1995,0,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,1998,0,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,1999,0,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2000,0,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2001,2.90770710555564e-5,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2002,2.66830365682541e-5,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2003,2.43036702293558e-5,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2004,6.306111814286169e-5,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2005,3.0084945012017202e-5,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2006,4.66745339692341e-5,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2007,6.88782769153494e-5,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2008,1.12204750068769e-4,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2009,6.14394177519682e-4,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2010,1.2117893380430799e-4,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2011,1.75557116630011e-4,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2012,0.00132781439079584,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2013,9.98447757153896e-4,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2014,0.00116470215366844,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2015,0.0013306131521603698,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2016,0.00149669934608656,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2017,0.00166217384927824,megatonnes of co2 equivelant
Waste,Mechanical Biological Treatment - Anaerobic Digestion,CH4,2018,0.00182456920081538,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,1990,6.491724175584191e-5,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,1995,7.03217960251479e-5,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,1998,1.5661084437793902e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,1999,1.59627419011834e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2000,1.6250875329598699e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2001,1.65626217451901e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2002,1.68664770052404e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2003,1.71651762327476e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2004,1.7494832916328202e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2005,1.78145138250209e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2006,1.81370149368456e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2007,1.76597360161842e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2008,1.5730598983685902e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2009,1.63134831856072e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2010,1.88705531036943e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2011,1.83021085619545e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2012,1.70133539759831e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2013,1.6217359115935302e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2014,1.40426809402028e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2015,1.3578716403778198e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2016,1.18597533700138e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2017,1.06322287415847e-4,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,CH4,2018,8.90436436427061e-5,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,1990,0.00196429586285215,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,1995,0.0021278293603424698,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,1998,0.00473880321111586,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,1999,0.00483008011865348,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2000,0.00491726486126996,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2001,0.00501159453052922,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2002,0.00510353645752412,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2003,0.00519391824839507,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2004,0.005293667289205269,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2005,0.00539039781400785,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2006,0.005487981688890441,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2007,0.00534356443025093,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2008,0.00475983724324823,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2009,0.004936209035300359,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2010,0.005709939052976291,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2011,0.0055379364799464596,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2012,0.00514797916922515,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2013,0.00490712337064946,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2014,0.0042490992112601406,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2015,0.004108710680454,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2016,0.00358857891202201,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2017,0.00321714884445365,megatonnes of co2 equivelant
Waste,Incineration - sewage sludge,N2O,2018,0.0026943236664072998,megatonnes of co2 equivelant
Waste,Incineration,CO2,1990,0.0175496514659311,megatonnes of co2 equivelant
Waste,Incineration,CO2,1995,0.010791742966581402,megatonnes of co2 equivelant
Waste,Incineration,CO2,1998,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,1999,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2000,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2001,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2002,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2003,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2004,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2005,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2006,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2007,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2008,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2009,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2010,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2011,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2012,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2013,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2014,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2015,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2016,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2017,0,megatonnes of co2 equivelant
Waste,Incineration,CO2,2018,0,megatonnes of co2 equivelant
Waste,Incineration,CH4,1990,0.00302275047515643,megatonnes of co2 equivelant
Waste,Incineration,CH4,1995,0.00150188780511651,megatonnes of co2 equivelant
Waste,Incineration,CH4,1998,0,megatonnes of co2 equivelant
Waste,Incineration,CH4,1999,0,megatonnes of co2 equivelant
Waste,Incineration,CH4,2000,0,megatonnes of co2 equivelant
Waste,Incineration,CH4,2001,0,megatonnes of co2 equivelant
Waste,Incineration,CH4,2002,0,megatonnes of co2 equivelant
Waste,Incineration,CH4,2003,0,megatonnes of co2 equivelant
Waste,Incineration,CH4,2004,0,megatonnes of co2 equivelant
Waste,Incineration,CH4,2005,0,megatonnes of co2 equivelant
Waste,Incineration,CH4,2006,0,megatonnes of co2 equivelant
Waste,Incineration,CH4,2007,0,megatonnes of co2 equivelant
Waste,Incineration,CH4,2008,0,megatonnes of co2 equivelant
